# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
JMJD7	JMJD7	NM_001114632		0	1	0	5	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
JMJD7-PLA2G4B	JMJD7-PLA2G4B	NM_001198588		0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
JMJD7-PLA2G4B	JMJD7-PLA2G4B	NM_005090		0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0
JMJD8	JMJD8	NM_001005920		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NM_001323918		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NM_001323919		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NM_001323920		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NM_001323922		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NR_136650		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NR_136651		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JMJD8	JMJD8	NR_136652		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JUN	JUN	NM_002228		1	0	1	6	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3
JUNB	JUNB	NM_002229		1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
JUND	JUND	NM_001286968		0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
JUND	JUND	NM_005354		0	0	0	5	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
JUP	JUP	NM_001352773		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_001352774		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_001352775		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_001352776		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_001352777		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_002230		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
JUP	JUP	NM_021991		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
KAT2A	KAT2A	NM_021078		0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
KAT2B	KAT2B	NM_003884		0	1	0	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
KAT6A	KAT6A	NM_001305878		0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KAT6A	KAT6A	NM_006766		0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
KAT6B	KAT6B	NM_001256468		1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KAT6B	KAT6B	NM_001256469		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KAT6B	KAT6B	NM_012330		1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
KAT7	KAT7	NM_001199155		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT7	KAT7	NM_001199156		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT7	KAT7	NM_001199157		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT7	KAT7	NM_001199158		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT7	KAT7	NM_001346706		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT7	KAT7	NM_007067		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KAT8	KAT8	NM_032188		0	3	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	3	0
KAT8	KAT8	NM_182958		1	3	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	0
KCNH2	KCNH2	NM_000238		0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0
KCNH2	KCNH2	NM_001204798		0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
KCNH2	KCNH2	NM_172056		0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0
KCNH2	KCNH2	NM_172057		0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0
KCNJ5	KCNJ5	NM_000890		0	3	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	0
KCNJ5	KCNJ5	NM_001354169		0	3	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	3	0
KCNK7	KCNK7	NM_005714		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KCNK7	KCNK7	NM_033347		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KCNK7	KCNK7	NM_033348		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KCNK7	KCNK7	NM_033455		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
KCNQ1	KCNQ1	NM_000218		2	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	0	0
KCNQ1	KCNQ1	NM_181798		2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0
KDM1A	KDM1A	NM_001009999		0	1	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0
KDM1A	KDM1A	NM_015013		0	1	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0
KDM1B	KDM1B	NM_153042		1	1	1	2	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0
KDM2A	KDM2A	NM_001256405		1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
KDM2A	KDM2A	NM_012308		1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
KDM2A	KDM2A	NR_027473		0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
KDM2B	KDM2B	NM_001005366		1	3	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	1
KDM2B	KDM2B	NM_032590		2	3	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0
KDM3A	KDM3A	NM_001146688		1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
KDM3A	KDM3A	NM_018433		1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
KDM3B	KDM3B	NM_016604		0	4	4	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	0
KDM4B	KDM4B	NM_015015		0	2	2	3	0	0	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	0
KDM4C	KDM4C	NM_001146695		0	0	1	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001146696		0	0	1	3	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
KDM4C	KDM4C	NM_001304339		0	0	1	4	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001304340		0	0	1	4	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001304341		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001353997		0	0	2	3	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001353998		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001353999		0	0	1	4	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001354000		0	0	1	4	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_001354001		0	0	1	4	1	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NM_015061		0	0	2	3	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NR_130707		0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NR_148677		0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NR_148678		0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NR_148679		0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
KDM4C	KDM4C	NR_148680		0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
KDM4D	KDM4D	NM_018039		2	0	2	4	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	1
KDM5A	KDM5A	NM_001042603		3	1	3	6	0	0	2	0	0	0	0	0	3	4	3	0	0	0	0	0	0	0	1	0
KDM5B	KDM5B	NM_001314042		0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0
KDM5B	KDM5B	NM_001347591		0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0
KDM5B	KDM5B	NM_006618		0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0
KDM5C	KDM5C	NM_001146702		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001282622		0	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001353978		0	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001353979		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001353981		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001353982		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_001353984		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NM_004187		0	0	2	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NR_148672		0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NR_148673		0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
KDM5C	KDM5C	NR_148674		0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_001291415		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_001291416		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_001291417		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_001291418		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_001291421		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NM_021140		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6A	KDM6A	NR_111960		0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KDM6B	KDM6B	NM_001080424		2	4	5	3	0	0	0	0	0	2	1	0	2	3	2	0	0	0	0	0	0	0	4	0
KDM6B	KDM6B	NM_001348716		2	4	5	3	0	0	0	0	0	2	1	0	2	3	2	0	0	0	0	0	0	0	4	0
KDM7A	KDM7A	NM_030647		1	1	2	3	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	1	0
KDM8	KDM8	NM_001145348		1	1	0	4	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
KDM8	KDM8	NM_024773		1	1	0	4	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
KDR	KDR	NM_002253		0	2	1	6	0	0	0	0	0	0	0	0	0	8	1	0	0	0	2	0	0	0	0	0
KDSR	KDSR	NM_002035		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
KEAP1	KEAP1	NM_012289		0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
KEAP1	KEAP1	NM_203500		0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
KEL	KEL	NM_000420		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
KHDC4	KHDC4	NM_014949		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KHDRBS2	KHDRBS2	NM_001350622		0	1	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0
KHDRBS2	KHDRBS2	NM_152688		0	1	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0
KHDRBS2	KHDRBS2	NR_146870		0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0
KHDRBS2	KHDRBS2	NR_146871		0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0
KHDRBS2	KHDRBS2	NR_146872		0	0	0	5	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0
KHDRBS2	KHDRBS2	NR_146873		0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0
KHDRBS2	KHDRBS2	NR_146874		0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0
KHSRP	KHSRP	NM_003685		0	3	0	4	2	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	0
KIF1B	KIF1B	NM_015074		0	0	0	6	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KIF1B	KIF1B	NM_183416		0	0	0	5	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KIF1C	KIF1C	NM_006612		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
KIF20A	KIF20A	NM_005733		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KIFC1	KIFC1	NM_002263		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
KIT	KIT	NM_000222		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
KIT	KIT	NM_001093772		0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
KITLG	KITLG	NM_000899		0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
KITLG	KITLG	NM_003994		0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
KLB	KLB	NM_175737		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
KLF12	KLF12	NM_007249		0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
KLF4	KLF4	NM_001314052		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KLF4	KLF4	NM_004235		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
KLF5	KLF5	NM_001286818		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KLF5	KLF5	NM_001730		0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
KLF6	KLF6	NM_001160124		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF6	KLF6	NM_001160125		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF6	KLF6	NM_001300		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLF6	KLF6	NR_027653		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001159296		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001324099		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001324100		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001324102		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001324104		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_001324105		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NM_007250		0	0	0	6	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
KLF8	KLF8	NR_136704		0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0
KLF8	KLF8	NR_136705		0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0
KLLN	KLLN	NM_001126049		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
KMT2A	KMT2A	NM_001197104		3	1	2	2	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	1	0
KMT2A	KMT2A	NM_005933		3	1	2	2	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	1	0
KMT2B	KMT2B	NM_014727		2	5	5	2	0	0	0	2	0	0	0	0	2	2	3	0	0	0	1	0	0	0	5	0
KMT2C	KMT2C	NM_170606		5	17	13	17	0	0	1	0	0	0	0	0	3	22	13	0	0	0	8	0	3	0	11	0
KMT2D	KMT2D	NM_003482		1	3	5	2	0	0	0	3	0	0	0	0	1	2	2	0	0	0	0	0	0	0	3	0
KMT2E	KMT2E	NM_018682		0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0
KMT2E	KMT2E	NM_182931		0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0
KMT5B	KMT5B	NM_001300907		0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KMT5B	KMT5B	NM_001300908		0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KMT5B	KMT5B	NM_001300909		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KMT5B	KMT5B	NM_016028		0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
KMT5B	KMT5B	NM_017635		0	0	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
KMT5C	KMT5C	NM_032701		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
KRAS	KRAS	NM_004985		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KRAS	KRAS	NM_033360		0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
KSR1	KSR1	NM_014238		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001008661		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001008662		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001349447		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001349448		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001349449		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NM_001349450		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NR_146183		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NR_146184		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
KYAT3	KYAT3	NR_146185		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
LAMTOR2	LAMTOR2	NM_001145264		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LAMTOR2	LAMTOR2	NM_014017		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LATS1	LATS1	NM_001270519		0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
LATS1	LATS1	NM_001350339		0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
LATS1	LATS1	NM_001350340		0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
LATS1	LATS1	NM_001350392		0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
LATS1	LATS1	NM_004690		0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
LATS1	LATS1	NR_073033		0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
LATS2	LATS2	NM_014572		1	1	3	5	0	0	5	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
LDHA	LDHA	NM_001135239		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LDHA	LDHA	NM_001165414		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LDHA	LDHA	NM_001165415		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LDHA	LDHA	NM_001165416		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LDHA	LDHA	NM_005566		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
LDHA	LDHA	NR_028500		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
LDHB	LDHB	NM_001174097		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LDHB	LDHB	NM_001315537		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LDHB	LDHB	NM_002300		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LDLR	LDLR	NM_000527		0	6	1	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	4	0
LDLR	LDLR	NM_001195798		0	6	1	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	4	0
LDLR	LDLR	NM_001195799		0	6	1	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	4	0
LDLR	LDLR	NM_001195800		0	6	1	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	4	0
LDLR	LDLR	NM_001195803		0	6	1	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	2	0	0	0	4	0
LDLRAD4	LDLRAD4	NM_181481		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LDLRAD4	LDLRAD4	NM_181482		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LEF1	LEF1	NM_001130713		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LEF1	LEF1	NM_001130714		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LEF1	LEF1	NM_001166119		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LEF1	LEF1	NM_016269		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LEPR	LEPR	NM_001003679		0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
LEPR	LEPR	NM_001003680		0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
LEPR	LEPR	NM_001198687		0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
LEPR	LEPR	NM_001198688		0	0	1	4	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0
